Class,Filename,Instrumentation,Key,Mode,Composer,CompLifetime,Country,Period,Period_Timeline
orchestra_romantic,CrossEra-0746_Schumann_symphony_no._3_in_e_flat_major_rhenish_op._97-_lebhaft.mp3,orchestra,Eb,major,Schumann; Robert,1810-1856,Germany,Romantic,1820-1900
orchestra_romantic,CrossEra-0747_Schumann_symphony_no._3_in_e_flat_major_rhenish_op._97-_lebhaft_schneller.mp3,orchestra,Eb,major,Schumann; Robert,1810-1856,Germany,Romantic,1820-1900
orchestra_romantic,CrossEra-0748_Schumann_symphony_no._3_in_e_flat_major_rhenish_op._97-_nicht_schnell.mp3,orchestra,Ab,major,Schumann; Robert,1810-1856,Germany,Romantic,1820-1900
orchestra_romantic,CrossEra-0749_Schumann_symphony_no._3_in_e_flat_major_rhenish_op._97-_scherzo_sehr_massig.mp3,orchestra,C,major,Schumann; Robert,1810-1856,Germany,Romantic,1820-1900
orchestra_romantic,CrossEra-0750_Smetana_m_vlast_blanik.mp3,orchestra,D,major,Smetana; Bedrich,1824-1884,Czechia,Romantic,1820-1900
orchestra_romantic,CrossEra-0751_Smetana_m_vlast_s_rka.mp3,orchestra,A,minor,Smetana; Bedrich,1824-1884,Czechia,Romantic,1820-1900
orchestra_romantic,CrossEra-0752_Smetana_m_vlast_t_bor.mp3,orchestra,D,minor,Smetana; Bedrich,1824-1884,Czechia,Romantic,1820-1900
orchestra_romantic,CrossEra-0753_Smetana_m_vlast_vltava_moldau.mp3,orchestra,E,major,Smetana; Bedrich,1824-1884,Czechia,Romantic,1820-1900
orchestra_romantic,CrossEra-0754_Smetana_m_vlast_vysehrad.mp3,orchestra,Eb,major,Smetana; Bedrich,1824-1884,Czechia,Romantic,1820-1900
orchestra_romantic,CrossEra-0755_Smetana_m_vlast_z_cesk_ch_luhu_a_h_ju.mp3,orchestra,G,minor,Smetana; Bedrich,1824-1884,Czechia,Romantic,1820-1900
orchestra_romantic,CrossEra-0756_Tchaikovsky_no005_01_andante__allegro_con_anima.mp3,orchestra,E,minor,Tchaikovsky; Peter Iljitsch,1840-1893,Russia,Romantic,1820-1900
orchestra_romantic,CrossEra-0757_Tchaikovsky_no005_02_andante_cantabile_con_alcuna_licenza.mp3,orchestra,D,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia,Romantic,1820-1900
orchestra_romantic,CrossEra-0758_Tchaikovsky_no005_03_valse_allegro_moderato.mp3,orchestra,A,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia,Romantic,1820-1900
orchestra_romantic,CrossEra-0759_Tchaikovsky_no005_04_finale_andante_maestoso__allegro_vivo.mp3,orchestra,E,minor,Tchaikovsky; Peter Iljitsch,1840-1893,Russia,Romantic,1820-1900
orchestra_romantic,CrossEra-0760_Tchaikovsky_no006_01_adagio__allegro_non_troppo.mp3,orchestra,B,minor,Tchaikovsky; Peter Iljitsch,1840-1893,Russia,Romantic,1820-1900
orchestra_romantic,CrossEra-0761_Tchaikovsky_no006_02_allegro_con_grazia.mp3,orchestra,D,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia,Romantic,1820-1900
orchestra_romantic,CrossEra-0762_Tchaikovsky_no006_03_allegro_molto_vivace.mp3,orchestra,G,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia,Romantic,1820-1900
orchestra_romantic,CrossEra-0763_Tchaikovsky_no006_04_finale_adagio_lamentoso__andante.mp3,orchestra,B,minor,Tchaikovsky; Peter Iljitsch,1840-1893,Russia,Romantic,1820-1900
orchestra_romantic,CrossEra-0764_Tchaikovsky_symphony_no._2__andante_marziale_quasi_moderato.mp3,orchestra,Eb,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia,Romantic,1820-1900
orchestra_romantic,CrossEra-0765_Tchaikovsky_symphony_no._2__andante_sostenuto__allegro_vivo.mp3,orchestra,G,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia,Romantic,1820-1900
orchestra_romantic,CrossEra-0766_Tchaikovsky_symphony_no._2__finale_moderato_assai__presto.mp3,orchestra,C,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia,Romantic,1820-1900
orchestra_romantic,CrossEra-0767_Tchaikovsky_symphony_no._2__scherzo_allegro_molto_vivace.mp3,orchestra,C,minor,Tchaikovsky; Peter Iljitsch,1840-1893,Russia,Romantic,1820-1900
orchestra_romantic,CrossEra-0768_Tchaikovsky_symphony_no._4__andante_sostenuto__moderato_con_anima.mp3,orchestra,F,minor,Tchaikovsky; Peter Iljitsch,1840-1893,Russia,Romantic,1820-1900
orchestra_romantic,CrossEra-0769_Tchaikovsky_symphony_no._4__andantino_in_modo_di_canzona.mp3,orchestra,Bb,minor,Tchaikovsky; Peter Iljitsch,1840-1893,Russia,Romantic,1820-1900
orchestra_romantic,CrossEra-0770_Tchaikovsky_symphony_no._4__finale_allegro_con_fuoco.mp3,orchestra,F,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia,Romantic,1820-1900
orchestra_romantic,CrossEra-0771_Tchaikovsky_symphony_no._4__scherzo_pizzicato_ostinato__allegro.mp3,orchestra,F,major,Tchaikovsky; Peter Iljitsch,1840-1893,Russia,Romantic,1820-1900
orchestra_romantic,CrossEra-0772_Verdi_Overt_aida_prelude.mp3,orchestra,D,major,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0773_Verdi_Overt_attilla_prelude.mp3,orchestra,C,minor,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0774_Verdi_Overt_don_carlo_prelude_to_act_iii.mp3,orchestra,C,major,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0775_Verdi_Overt_ernani_prelude.mp3,orchestra,C,major,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0776_Verdi_Overt_giovanna_darco_sinfonia.mp3,orchestra,D,Minor ,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0777_Verdi_Overt_i_due_foscari.mp3,orchestra,C,minor,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0778_Verdi_Overt_i_masnadieri_prelude.mp3,orchestra,D,minor,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0779_Verdi_Overt_i_vespri_siciliani_sinfonia.mp3,orchestra,E,major,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0780_Verdi_Overt_il_corsaro_prelude.mp3,orchestra,Db,major,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0781_Verdi_Overt_il_finto_stanislao.mp3,orchestra,C,major,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0782_Verdi_Overt_la_battaglia_di_legnano.mp3,orchestra,A,major,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0783_Verdi_Overt_la_forza_del_destino.mp3,orchestra,E,major,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0784_Verdi_Overt_la_traviata_prelude.mp3,orchestra,E,major,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0785_Verdi_Overt_la_traviata_prelude_to_act_iii.mp3,orchestra,C,minor,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0786_Verdi_Overt_luisa_miller_sinfonia.mp3,orchestra,C,major,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0787_Verdi_Overt_macbeth_sinfonia.mp3,orchestra,F,minor,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0788_Verdi_Overt_nabucco_overture.mp3,orchestra,D,major,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0789_Verdi_Overt_oberto_conte_di_san_bonifacio_sinfonia.mp3,orchestra,D,major,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0790_Verdi_Overt_rigoletto_prelude.mp3,orchestra,C,minor,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0791_Verdi_Overt_un_ballo_in_maschera_prelude.mp3,orchestra,B,major,Verdi; Giuseppe,1813-1901,Italy,Romantic,1820-1900
orchestra_romantic,CrossEra-0792_Wagner_der_fliegende_hollnder__overture.mp3,orchestra,D,major,Wagner; Richard,1813-1883,Germany,Romantic,1820-1900
orchestra_romantic,CrossEra-0793_Wagner_die_meistersinger_von_nrnberg__overture.mp3,orchestra,C,major,Wagner; Richard,1813-1883,Germany,Romantic,1820-1900
orchestra_romantic,CrossEra-0794_Wagner_die_walkre_ride_of_the_valkyries.mp3,orchestra,B,major,Wagner; Richard,1813-1883,Germany,Romantic,1820-1900
orchestra_romantic,CrossEra-0795_Wagner_gtterdammerung__siegfrieds_death_and_funeral_march.mp3,orchestra,C,minor,Wagner; Richard,1813-1883,Germany,Romantic,1820-1900
orchestra_romantic,CrossEra-0796_Wagner_lohengrin__prelude.mp3,orchestra,A,major,Wagner; Richard,1813-1883,Germany,Romantic,1820-1900
orchestra_romantic,CrossEra-0797_Wagner_parsifal_prelude_to_act_i.mp3,orchestra,Ab,major,Wagner; Richard,1813-1883,Germany,Romantic,1820-1900
orchestra_romantic,CrossEra-0798_Wagner_siegfried_idyll.mp3,orchestra,E,major,Wagner; Richard,1813-1883,Germany,Romantic,1820-1900
orchestra_romantic,CrossEra-0799_Wagner_tannhuser__overture.mp3,orchestra,E,major,Wagner; Richard,1813-1883,Germany,Romantic,1820-1900
orchestra_romantic,CrossEra-0800_Wagner_tristan_und_isolde__liebestod.mp3,orchestra,B,major,Wagner; Richard,1813-1883,Germany,Romantic,1820-1900
piano_baroque,CrossEra-0801_BachWTK1_1_01_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_C_major_BWV_846.mp3,piano,C,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0802_BachWTK1_1_02_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_C_major_BWV_846.mp3,piano,C,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0803_BachWTK1_1_03_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_C_minor_BWV_847.mp3,piano,C,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0804_BachWTK1_1_04_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_C_minor_BWV_847.mp3,piano,C,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0805_BachWTK1_1_05_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_C_sharp_major_BWV_848.mp3,piano,C#,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0806_BachWTK1_1_06_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_C_sharp_major_BWV_848.mp3,piano,C#,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0807_BachWTK1_1_07_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_C_sharp_minor_BWV_849.mp3,piano,C#,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0808_BachWTK1_1_08_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_C_sharp_minor_BWV_849.mp3,piano,C#,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0809_BachWTK1_1_09_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_D_major_BWV_850.mp3,piano,D,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0810_BachWTK1_1_10_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_D_major_BWV_850.mp3,piano,D,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0811_BachWTK1_1_11_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_D_minor_BWV_851.mp3,piano,D,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0812_BachWTK1_1_12_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_D_minor_BWV_851.mp3,piano,D,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0813_BachWTK1_1_13_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_E_flat_major_BWV_852.mp3,piano,Eb,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0814_BachWTK1_1_14_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_E_flat_major_BWV_852.mp3,piano,Eb,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0815_BachWTK1_1_15_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_E_flat_minor_BWV_853.mp3,piano,Eb,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0816_BachWTK1_1_16_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_D_sharp_minor_BWV_853.mp3,piano,Eb,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0817_BachWTK1_1_17_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_E_major_BWV_854.mp3,piano,E,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0818_BachWTK1_1_18_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_E_major_BWV_854.mp3,piano,E,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0819_BachWTK1_1_19_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_E_minor_BWV_855.mp3,piano,E,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0820_BachWTK1_1_20_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_E_minor_BWV_855.mp3,piano,E,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0821_BachWTK1_1_21_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_F_major_BWV_856.mp3,piano,F,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0822_BachWTK1_1_22_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_F_major_BWV_856.mp3,piano,F,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0823_BachWTK1_1_23_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_F_minor_BWV_857.mp3,piano,F,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0824_BachWTK1_1_24_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_F_minor_BWV_857.mp3,piano,F,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0825_BachWTK1_1_25_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_F_sharp_major_BWV_858.mp3,piano,F#,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0826_BachWTK1_1_26_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_F_sharp_major_BWV_858.mp3,piano,F#,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0827_BachWTK1_1_27_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_F_sharp_minor_BWV_859.mp3,piano,F#,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0828_BachWTK1_1_28_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_F_sharp_minor_BWV_859.mp3,piano,F#,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0829_BachWTK1_2_01_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_G_major_BWV_860.mp3,piano,G,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0830_BachWTK1_2_02_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_G_major_BWV_860.mp3,piano,G,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0831_BachWTK1_2_03_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_G_minor_BWV_861.mp3,piano,G,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0832_BachWTK1_2_04_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_G_minor_BWV_861.mp3,piano,G,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0833_BachWTK1_2_05_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_A_flat_major_BWV_862.mp3,piano,Ab,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0834_BachWTK1_2_06_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_A_flat_major_BWV_862.mp3,piano,Ab,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0835_BachWTK1_2_07_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_G_sharp_minor_BWV_863.mp3,piano,G#,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0836_BachWTK1_2_08_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_G_sharp_minor_BWV_863.mp3,piano,G#,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0837_BachWTK1_2_09_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_A_major_BWV_864.mp3,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0838_BachWTK1_2_10_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_A_major_BWV_864.mp3,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0839_BachWTK1_2_11_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_A_minor_BWV_865.mp3,piano,A,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0840_BachWTK1_2_12_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_A_minor_BWV_865.mp3,piano,A,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0841_BachWTK1_2_13_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_B_flat_major_BWV_866.mp3,piano,Bb,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0842_BachWTK1_2_14_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_B_flat_major_BWV_866.mp3,piano,Bb,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0843_BachWTK1_2_15_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_B_flat_minor_BWV_867.mp3,piano,Bb,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0844_BachWTK1_2_16_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_B_flat_minor_BWV_867.mp3,piano,Bb,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0845_BachWTK1_2_17_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_B_major_BWV_868.mp3,piano,B,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0846_BachWTK1_2_18_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_B_major_BWV_868.mp3,piano,B,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0847_BachWTK1_2_19_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Prelude_in_B_minor_BWV_869.mp3,piano,B,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0848_BachWTK1_2_20_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_B_minor_BWV_869.mp3,piano,B,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0849_Bach_English_Suite_no._1_in_a_major_bwv_806_allemande.mp3,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0850_Bach_English_Suite_no._1_in_a_major_bwv_806_bourree_i__ii.mp3,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0851_Bach_English_Suite_no._1_in_a_major_bwv_806_courante_i.mp3,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0852_Bach_English_Suite_no._1_in_a_major_bwv_806_courante_ii.mp3,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0853_Bach_English_Suite_no._1_in_a_major_bwv_806_double_i.mp3,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0854_Bach_English_Suite_no._1_in_a_major_bwv_806_double_ii.mp3,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0855_Bach_English_Suite_no._1_in_a_major_bwv_806_gigue.mp3,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0856_Bach_English_Suite_no._1_in_a_major_bwv_806_prelude.mp3,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0857_Bach_English_Suite_no._1_in_a_major_bwv_806_sarabande.mp3,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0858_Bach_English_Suite_no._3_in_g_minor_bwv_808_allemande.mp3,piano,G,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0859_Bach_English_Suite_no._3_in_g_minor_bwv_808_courante.mp3,piano,G,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0860_Bach_English_Suite_no._3_in_g_minor_bwv_808_gavotte_i__ii.mp3,piano,G,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0861_Bach_English_Suite_no._3_in_g_minor_bwv_808_gigue.mp3,piano,G,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0862_Bach_English_Suite_no._3_in_g_minor_bwv_808_prelude.mp3,piano,G,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0863_Bach_English_Suite_no._3_in_g_minor_bwv_808_sarabande.mp3,piano,G,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0864_Bach_Partita_no._2_in_c_minorallemande.mp3,piano,C,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0865_Bach_Partita_no._2_in_c_minorcapriccio.mp3,piano,C,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0866_Bach_Partita_no._2_in_c_minorcourante.mp3,piano,C,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0867_Bach_Partita_no._2_in_c_minorrondeaux.mp3,piano,C,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0868_Bach_Partita_no._2_in_c_minorsarabande.mp3,piano,C,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0869_Bach_Partita_no._2_in_c_minorsinfonia.mp3,piano,C,minor,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0870_Bach_Partita_no._4_in_d_majorallemande.mp3,piano,D,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0871_Bach_Partita_no._4_in_d_majoraria.mp3,piano,D,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0872_Bach_Partita_no._4_in_d_majorcourante.mp3,piano,D,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0873_Bach_Partita_no._4_in_d_majorgigue.mp3,piano,D,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0874_Bach_Partita_no._4_in_d_majorminuet.mp3,piano,D,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0875_Bach_Partita_no._4_in_d_majoroverture.mp3,piano,D,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0876_Bach_Partita_no._4_in_d_majorsarabande.mp3,piano,D,major,Bach; Johann Sebastian,1685-1750,Germany,Baroque,1600-1750
piano_baroque,CrossEra-0877_Couperin_Francois_Huitieme_ordre__i._la_raphaele.mp3,piano,B,minor,Couperin; Francois,1668-1733,France,Baroque,1600-1750
piano_baroque,CrossEra-0878_Couperin_Francois_Huitieme_ordre__ii._allemande_lausoniene.mp3,piano,B,minor,Couperin; Francois,1668-1733,France,Baroque,1600-1750
piano_baroque,CrossEra-0879_Couperin_Francois_Huitieme_ordre__iii._premiere_courante.mp3,piano,B,minor,Couperin; Francois,1668-1733,France,Baroque,1600-1750
piano_baroque,CrossEra-0880_Couperin_Francois_Huitieme_ordre__iv._seconde_courante.mp3,piano,B,minor,Couperin; Francois,1668-1733,France,Baroque,1600-1750
